0.697000000000000	0.460000000000000
0.774000000000000	0.376000000000000
0.634000000000000	0.264000000000000
0.608000000000000	0.318000000000000
0.556000000000000	0.215000000000000
0.403000000000000	0.237000000000000
0.481000000000000	0.149000000000000
0.437000000000000	0.211000000000000
0.666000000000000	0.0910000000000000
0.243000000000000	0.267000000000000
0.245000000000000	0.0570000000000000
0.343000000000000	0.0990000000000000
0.639000000000000	0.161000000000000
0.657000000000000	0.198000000000000
0.360000000000000	0.370000000000000
0.593000000000000	0.0420000000000000
0.719000000000000	0.103000000000000
0.359000000000000	0.188000000000000
0.339000000000000	0.241000000000000
0.282000000000000	0.257000000000000
0.748000000000000	0.232000000000000
0.714000000000000	0.346000000000000
0.483000000000000	0.312000000000000
0.478000000000000	0.437000000000000
0.525000000000000	0.369000000000000
0.751000000000000	0.489000000000000
0.532000000000000	0.472000000000000
0.473000000000000	0.376000000000000
0.725000000000000	0.445000000000000
0.446000000000000	0.459000000000000
